Date,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,PG,UNH,XOM
2015-06-05,28.72591209411621,21.34749984741211,27.27045249938965,50.514060974121094,81.57020568847656,39.7764778137207,0.5386583805084229,57.40829849243164,98.01000213623047,53.06281280517578
2015-06-08,28.536121368408203,21.174999237060547,26.9702205657959,50.11695098876953,80.11039733886719,39.42304229736328,0.5263171792030334,57.61589050292969,98.32960510253906,53.42169952392578
2015-06-09,28.451276779174805,21.27400016784668,26.904714584350586,50.33423614501953,80.11039733886719,39.35408020019531,0.5289791822433472,58.498191833496094,98.3968734741211,53.25170135498047
2015-06-10,28.777271270751953,21.53849983215332,27.422801971435547,51.143436431884766,81.59007263183594,40.18167495727539,0.5195416808128357,58.972713470458984,99.70894622802734,53.648353576660156
2015-06-11,28.71251678466797,21.648500442504883,27.295761108398438,51.33823013305664,81.26235961914062,40.03511428833008,0.5251070857048035,58.87630081176758,100.78164672851562,53.572818756103516
2015-06-12,28.39545440673828,21.496000289916992,27.168228149414062,51.13592529296875,80.96443176269531,39.629947662353516,0.5108302235603333,58.47593307495117,99.3711166381836,52.89910888671875
2015-06-15,28.339630126953125,21.183500289916992,26.946399688720703,50.94112014770508,80.15013122558594,39.2075080871582,0.5098620653152466,57.919883728027344,100.49446868896484,52.710235595703125
2015-06-16,28.491464614868164,21.363000869750977,27.03919792175293,51.22584915161133,80.49769592285156,39.50925064086914,0.5161536335945129,58.646461486816406,102.66516876220703,53.314666748046875
2015-06-17,28.424480438232422,21.390499114990234,27.125051498413086,51.05350875854492,81.22264099121094,39.629947662353516,0.5222034454345703,59.37308120727539,101.13639068603516,53.346153259277344
2015-06-18,28.553993225097656,21.969499588012695,27.600460052490234,51.53302001953125,82.3348617553711,40.27650451660156,0.5309147238731384,59.92171859741211,102.10770416259766,53.81836700439453
2015-06-19,28.268177032470703,21.746000289916992,27.666955947875977,51.00856018066406,81.9376449584961,39.74201202392578,0.5292210578918457,59.714134216308594,101.63470458984375,53.648353576660156
2015-06-22,28.493698120117188,21.81450080871582,27.774145126342773,51.66789627075195,84.15216827392578,39.85407638549805,0.5270431041717529,59.64739227294922,101.567138671875,53.6231803894043
2015-06-23,28.36418914794922,22.29949951171875,27.9582576751709,52.25979232788086,87.27037811279297,39.57822036743164,0.5134917497634888,59.15802001953125,103.67027282714844,53.56021499633789
2015-06-24,28.605344772338867,22.04199981689453,27.71906089782715,51.71285629272461,88.24359130859375,39.34545135498047,0.5084102153778076,58.95045471191406,100.65494537353516,53.314666748046875
2015-06-25,28.469139099121094,22.0049991607666,27.688295364379883,51.43562698364258,87.36970520019531,39.35408020019531,0.5122820734977722,58.86148452758789,103.32398986816406,52.842464447021484
2015-06-26,28.301679611206055,21.905000686645508,27.445629119873047,51.66038131713867,87.39948272705078,39.01787185668945,0.5018762946128845,58.824424743652344,104.10104370117188,52.79838180541992
2015-06-29,27.805973052978516,21.493000030517578,26.85955810546875,50.34921646118164,85.20481872558594,38.25060272216797,0.4868736267089844,58.068180084228516,102.36111450195312,52.14360427856445
2015-06-30,28.006933212280273,21.704500198364258,26.799509048461914,50.768795013427734,85.1750259399414,38.060951232910156,0.4866317808628082,58.008846282958984,103.04524230957031,52.38286590576172
2015-07-01,28.268177032470703,21.86949920654297,26.96129035949707,51.33440399169922,86.30711364746094,38.319576263427734,0.4936492145061493,59.10616683959961,104.21083068847656,51.86029052734375
2015-07-02,28.232458114624023,21.885499954223633,27.161775588989258,50.91962814331055,86.68448638916016,38.27647018432617,0.4941330850124359,59.261844635009766,102.88479614257812,52.34507369995117
2015-07-06,28.134204864501953,21.802000045776367,27.076416015625,50.776329040527344,86.94268035888672,38.26784133911133,0.4880836009979248,59.350830078125,103.18038177490234,51.96100997924805
2015-07-07,28.064987182617188,21.836000442504883,27.295265197753906,50.376644134521484,86.61497497558594,38.19026184082031,0.47888806462287903,60.58898162841797,101.94727325439453,52.175086975097656
2015-07-08,27.368328094482422,21.485000610351562,26.881887435913086,49.343467712402344,85.05585479736328,38.1385383605957,0.47550028562545776,60.047752380371094,100.32552337646484,51.60844421386719
2015-07-09,26.810108184814453,21.719499588012695,27.02828025817871,49.856285095214844,85.28426361083984,38.379913330078125,0.46969276666641235,59.8031120300293,100.79851531982422,51.3754768371582
2015-07-10,27.5268611907959,22.175500869750977,27.59698486328125,50.5651969909668,87.33989715576172,38.45750045776367,0.4779200851917267,60.01811218261719,103.17195129394531,51.76585006713867
2015-07-13,28.058292388916016,22.778499603271484,28.372129440307617,51.3494873046875,89.47499084472656,39.25925064086914,0.4810660481452942,60.7298698425293,103.42533874511719,51.89177703857422
2015-07-14,28.047122955322266,23.278499603271484,28.989959716796875,52.06593704223633,89.05790710449219,39.32820510864258,0.4813080132007599,60.82624435424805,105.57917785644531,52.326202392578125
2015-07-15,28.317302703857422,23.059499740600586,28.97904396057129,52.179054260253906,89.13735961914062,39.44890213012695,0.4779200851917267,60.90781021118164,106.30552673339844,52.105838775634766
2015-07-16,28.69465446472168,23.77400016784668,29.863361358642578,52.458072662353516,90.21977996826172,40.224769592285156,0.4885672628879547,61.01901626586914,105.52003479003906,52.20027160644531
2015-07-17,28.942502975463867,24.15049934387207,34.71867370605469,52.19411087036133,94.31120300292969,40.190303802490234,0.4856637120246887,60.974552154541016,104.60782623291016,52.011390686035156
2015-07-20,29.489559173583984,24.405000686645508,34.3822135925293,52.23183059692383,97.2308120727539,40.448917388916016,0.4767102301120758,60.93747329711914,103.59429168701172,51.47622299194336
2015-07-21,29.194820404052734,24.399999618530273,34.50677490234375,52.111148834228516,97.70748138427734,40.75927734375,0.47888806462287903,60.52226257324219,102.0823745727539,51.41326141357422
2015-07-22,27.960041046142578,24.41349983215332,34.49436950683594,52.8502311706543,96.3668441772461,39.25925064086914,0.46969276666641235,60.419864654541016,101.8712387084961,51.495121002197266
2015-07-23,27.946643829345703,24.108999252319336,33.48351287841797,52.518409729003906,94.77793884277344,39.75062561035156,0.47550028562545776,60.32269287109375,100.79007720947266,51.085880279541016
2015-07-24,27.799270629882812,26.47100067138672,32.49299240112305,51.96788024902344,96.27748107910156,39.60407257080078,0.46993473172187805,60.01620864868164,99.61604309082031,50.33036422729492
2015-07-27,27.41298484802246,26.570499420166016,32.66667938232422,51.28915023803711,93.51675415039062,39.095455169677734,0.4672728478908539,59.77703094482422,99.56537628173828,49.902225494384766
2015-07-28,27.549192428588867,26.30150032043457,32.73565673828125,51.3193359375,94.62899780273438,39.086830139160156,0.4774361848831177,59.971370697021484,102.63982391357422,51.929542541503906
2015-07-29,27.462114334106445,26.450000762939453,32.82349395751953,51.99049758911133,96.31719970703125,39.90580749511719,0.4832439124584198,60.26290512084961,102.63982391357422,52.34507369995117
2015-07-30,27.323671340942383,26.83799934387207,32.978824615478516,52.06593704223633,94.5495376586914,40.41443634033203,0.48445388674736023,57.848487854003906,101.82896423339844,52.26322555541992
2015-07-31,27.084754943847656,26.8075008392334,32.62847137451172,51.68130111694336,93.35787200927734,40.25926208496094,0.48275986313819885,57.33272171020508,102.5384750366211,49.87074661254883
2015-08-03,26.446147918701172,26.75149917602539,32.986759185791016,51.68130111694336,93.48696899414062,40.35408020019531,0.4909874200820923,57.10848617553711,102.10770416259766,49.146724700927734
2015-08-04,25.597665786743164,26.594999313354492,32.8160514831543,51.628501892089844,93.40751647949219,40.98341369628906,0.49292322993278503,56.74219512939453,102.06548309326172,48.58635330200195
2015-08-05,25.76736068725586,26.850500106811523,33.412052154541016,51.832130432128906,95.77101135253906,41.01789474487305,0.4980050325393677,56.63754653930664,104.66696166992188,48.58635330200195
2015-08-06,25.82343101501465,26.472999572753906,33.256221771240234,51.470149993896484,94.46017456054688,40.190303802490234,0.4948592185974121,56.615142822265625,103.07904815673828,49.16560363769531
2015-08-07,25.910911560058594,26.131000518798828,32.97039031982422,51.3193359375,93.64585876464844,40.293739318847656,0.5560813546180725,56.4207878112793,102.89318084716797,48.37229919433594
2015-08-10,26.852968215942383,26.200000762939453,32.90835189819336,51.952789306640625,93.49690246582031,40.802371978759766,0.5754401087760925,57.09353256225586,103.4507064819336,49.58113098144531
2015-08-11,25.45558738708496,26.37299919128418,34.256168365478516,51.455055236816406,92.97058868408203,40.0092658996582,0.5725362300872803,56.97391891479492,103.26485443115234,49.24432373046875
2015-08-12,25.84811019897461,26.295499801635742,34.314231872558594,50.70846176147461,93.53662109375,40.293739318847656,0.5739883184432983,57.10100173950195,102.36956024169922,50.07045364379883
2015-08-13,25.827917098999023,26.482999801635742,34.068092346191406,50.9422607421875,92.78189086914062,40.28512191772461,0.5691484808921814,56.64504623413086,101.79520416259766,49.98149108886719
2015-08-14,26.009599685668945,26.576000213623047,34.210018157958984,51.19866180419922,93.7650146484375,40.517879486083984,0.5696324706077576,56.525428771972656,102.21751403808594,49.79719924926758
2015-08-17,26.278762817382812,26.76099967956543,34.44524002075195,51.33440399169922,93.2784194946289,40.79375076293945,0.566002607345581,56.45814895629883,104.5824966430664,50.05773162841797
2015-08-18,26.1307315826416,26.750999450683594,34.178253173828125,51.43998336791992,94.50981903076172,41.01937484741211,0.5608512759208679,56.159149169921875,106.00147247314453,49.50487518310547
2015-08-19,25.796518325805664,26.645999908447266,34.441768646240234,50.97996520996094,94.64884948730469,40.44664764404297,0.5586640238761902,55.404178619384766,104.07569122314453,48.44358825683594
2015-08-20,25.267175674438477,25.788999557495117,33.7192268371582,49.72808074951172,89.9317855834961,39.62227249145508,0.5384948253631592,55.24720764160156,101.17861938476562,47.388668060302734
2015-08-21,23.721765518188477,24.723499298095703,31.960023880004883,47.96337890625,85.46300506591797,37.374755859375,0.5217276215553284,53.69990921020508,98.21395874023438,45.838077545166016
2015-08-24,23.12961196899414,23.168500900268555,30.673738479614258,45.437007904052734,81.52055358886719,36.16854476928711,0.5032593607902527,51.68167495727539,93.2728500366211,43.67105484008789
2015-08-25,23.2686767578125,23.318500518798828,30.39385414123535,45.18061065673828,82.42424011230469,35.118560791015625,0.49281027913093567,51.14348602294922,92.89276885986328,43.66469192504883
2015-08-26,24.603256225585938,25.03849983215332,32.739627838134766,47.44303894042969,86.58518981933594,37.06235122680664,0.5299897193908691,52.99724197387695,95.83206939697266,46.07320022583008
2015-08-27,25.327735900878906,25.918500900268555,33.147544860839844,48.62702941894531,89.10757446289062,38.09499740600586,0.5499160885810852,53.43080520629883,99.47247314453125,47.56660842895508
2015-08-28,25.410730361938477,25.90049934387207,32.73715591430664,48.36309051513672,90.3786849975586,38.12101745605469,0.5523458123207092,53.22898864746094,99.05858612060547,47.70641326904297
2015-08-31,25.29184913635254,25.644500732421875,32.14809799194336,48.340457916259766,88.80963897705078,37.76523208618164,0.5462709069252014,52.825340270996094,97.72404479980469,47.814456939697266
2015-09-01,24.161378860473633,24.82699966430664,31.241947174072266,46.34197998046875,86.62490844726562,36.29003143310547,0.5239144563674927,51.50227737426758,95.13105773925781,45.806304931640625
2015-09-02,25.1976375579834,25.52750015258789,32.00368881225586,47.18663024902344,89.26644897460938,37.62641143798828,0.539709746837616,52.18250274658203,96.48246765136719,46.53712844848633
2015-09-03,24.75577735900879,25.236000061035156,31.613637924194336,47.269588470458984,87.53852081298828,37.747886657714844,0.5411677956581116,52.27219009399414,96.27974700927734,46.89297866821289
2015-09-04,24.509048461914062,24.950000762939453,31.212169647216797,46.37969970703125,87.64775085449219,36.97557067871094,0.5285316705703735,51.39762496948242,94.90299224853516,46.04780197143555
2015-09-08,25.190921783447266,25.87700080871582,31.952571868896484,47.63157272338867,88.90894317626953,38.086307525634766,0.5511309504508972,52.309574127197266,98.0534896850586,46.708709716796875
2015-09-09,24.706432342529297,25.844499588012695,31.92925262451172,46.89250183105469,89.81262969970703,37.374755859375,0.5401959419250488,51.18832778930664,97.62083435058594,45.75545120239258
